GEOID10,GEOID20,WEIGHT,PAREA
40138152001001,40138152012011,1,1
40138152001002,40138152012014,1,1
40138152001003,40138152012013,1,1
40138152001004,40138152011013,1,1
40138152001005,40138152011014,1,1
40138152001006,40138152011009,1,1
40138152001007,40138152011012,1,1
40138152001008,40138152011011,1,1
40138152001009,40138152011010,1,1
40138152001010,40138152021000,0.103912294,0.083553966
40138152001010,40138152021001,0.011261431,0.006007651
40138152001010,40138152021002,0.020219387,0.015234837
40138152001010,40138152021003,0.00946984,0.006199194
40138152001010,40138152021004,0.017659971,0.014207307
40138152001010,40138152021005,0.118500966,0.089083654
40138152001010,40138152021006,0.02533822,0.01534314
40138152001010,40138152021007,0.028153577,0.015431751
40138152001010,40138152021008,0.012285197,0.006334348
40138152001010,40138152021009,0.013053022,0.006255583
40138152001010,40138152021010,0.020475329,0.034322018
40138152001010,40138152021011,0.014588672,0.008199656
40138152001010,40138152021012,0.021755037,0.010332587
40138152001010,40138152021013,0.019707504,0.179595826
40138152001010,40138152021014,0.018939679,0.010298575
40138152001010,40138152021015,0.021755037,0.008714316
40138152001010,40138152021016,0.022010979,0.009177063
40138152001010,40138152021017,0.034296176,0.032778932
40138152001010,40138152021018,0.021243154,0.008291847
40138152001010,40138152021019,0.023290687,0.008291847
40138152001010,40138152021020,0.018171854,0.009794655
40138152001010,40138152022000,0.02533822,0.019320792
40138152001010,40138152022001,0.003875247,0.002269875
40138152001010,40138152022013,0.050676439,0.036455844
40138152001010,40138152031000,0.030457052,0.065775365
40138152001010,40138152031001,0.003071299,0.020583723
40138152001010,40138152031002,0.012541139,0.015121164
40138152001010,40138152031003,0.076526542,0.076559957
40138152001010,40138152031004,0.013053022,0.011277772
40138152001010,40138152031005,0.00793419,0.014952893
40138152001010,40138152031009,0.019195621,0.01857073
40138152001010,40138152031010,0.023290687,0.024992795
40138152001010,40138152031011,0.018939679,0.012455672
40138152001010,40138152031012,0.01433273,0.012558604
40138152001010,40138152031013,0.051956147,0.056739722
40138152001010,40138152031014,0.01586838,0.011344006
40138152001010,40138152031015,0.011773314,0.009099192
40138152001010,40138152031020,0.025082278,0.01447314
40138152001011,40138152022009,1,1
40138152001012,40138152031017,1,1
40138152001013,40138152022010,1,1
40138152001014,40138152031006,0.582978723,0.649269255
40138152001014,40138152031007,0.417021277,0.350730745
40138152001015,40138152031018,1,1
40138152001016,40138152022001,0.869180921,0.86170979
40138152001016,40138152022002,0.130819079,0.13829021
40138152001017,40138152022015,1,1
40138152001018,40138152031019,1,1
40138152001019,40138152022014,1,1
40138152001020,40138152031016,1,1
40138152001021,40138152031008,1,1
40138152001022,40138152032000,1,1
40138152001023,40138152032030,1,1
40138152001024,40138152032001,1,1
40138152001025,40138152032031,1,1
40138152001026,40138152032000,0.002291168,0.004082726
40138152001026,40138152032004,0.177229213,0.222472504
40138152001026,40138152032007,0.494236898,0.26905129
40138152001026,40138152032013,0.065465747,0.102480196
40138152001026,40138152032014,0.034207327,0.051403201
40138152001026,40138152032015,0.059567932,0.114491445
40138152001026,40138152032016,0.035976672,0.052656519
40138152001026,40138152032017,0.064875965,0.103355801
40138152001026,40138152032018,0.044823394,0.045421613
40138152001026,40138152032025,0.000318093,0.001040426
40138152001026,40138152032028,0.003314146,0.003928207
40138152001026,40138152032029,0.017693445,0.029616073
40138152001027,40138152032005,1,1
40138152001028,40138152032004,0.209501025,0.231595494
40138152001028,40138152032010,0.790498975,0.768404506
40138152001029,40138152032008,1,1
40138152001030,40138152032002,1,1
40138152001031,40138152032006,1,1
40138152001032,40138152032019,1,1
40138152001033,40138152032012,1,1
40138152001034,40138152032003,1,1
40138152001035,40138152032025,0.036835508,0.095461365
40138152001035,40138152032028,0.963164492,0.904538635
40138152001036,40138152032021,0.35686424,0.252665245
40138152001036,40138152032025,0.64313576,0.747334755
40138152001037,40138152032021,1,1
40138152001038,40138152032021,1,1
40138152001039,40138152032011,1,1
40138152001040,40138152032009,1,1
40138152001041,40138152032022,1,1
40138152001042,40138152032023,0.939111296,0.694164568
40138152001042,40138152032025,0.060888704,0.305835432
40138152001043,40138152032024,1,1
40138152001044,40138152032010,0.170443331,0.064840758
40138152001044,40138152032025,0.829556669,0.935159242
40138152001045,40138152032026,1,1
40138152001046,40138152032027,1,1
40138152001047,40138152022002,0.954535157,0.925848001
40138152001047,40138152022003,0.045464843,0.074151999
40138152001048,40138152032025,1,1
40138152001049,40138152022003,1,1
40138152001050,40138152032019,1,1
40138152001051,40138152032020,1,1
40138152001052,40138152022008,1,1
40138152001053,40138152022006,0.535087719,0.496780543
40138152001053,40138152022007,0.464912281,0.503219457
40138152001054,40138152022012,1,1
40138152001055,40138152022011,1,1
40138152001056,40138152022004,1,1
40138152001057,40138152022005,1,1
40138152001058,40138152012020,0.140823599,0.580110237
40138152001058,40138152012021,0.08862552,0.050664385
40138152001058,40138152012022,0.174125311,0.093061021
40138152001058,40138152012023,0.068843038,0.037912377
40138152001058,40138152012025,0.102654816,0.049987197
40138152001058,40138152012027,0.152720762,0.082306884
40138152001058,40138152012028,0.045895359,0.018610857
40138152001058,40138152012029,0.056182249,0.015507924
40138152001058,40138152012030,0.03323457,0.010589052
40138152001058,40138152012031,0.089416819,0.041591424
40138152001058,40138152012048,0.047477957,0.019658644
40138152001059,40138152011030,1,1
40138152001060,40138152011025,1,1
40138152001061,40138152011020,1,1
40138152001062,40138152011019,1,1
40138152001063,40138152011019,1,1
40138152001064,40138152011012,1,1
40138152001065,40138152011012,1,1
40138152001066,40138152011019,1,1
40138152001067,40138152011026,1,1
40138152001068,40138152011018,1,1
40138152001069,40138152011017,1,1
40138152001070,40138152011016,1,1
40138152001071,40138152011024,1,1
40138152001072,40138152011023,1,1
40138152001073,40138152011015,1,1
40138152001074,40138152011015,1,1
40138152001075,40138152011021,1,1
40138152001076,40138152011021,1,1
40138152001077,40138152011021,1,1
40138152001078,40138152011022,1,1
40138152001079,40138152011021,1,1
40138152001080,40138152011028,1,1
40138152001081,40138152011027,1,1
40138152001082,40138152011016,1,1
40138152001083,40138152011016,1,1
40138152001084,40138152011029,1,1
40138152001085,40138152011029,1,1
40138152001086,40138152011028,1,1
40138152001087,40138152011028,1,1
40138152001088,40138152011028,1,1
40138152001089,40138152022016,1,1
40138152002000,40138152012000,1,1
40138152002001,40138152012001,1,1
40138152002002,40138152012000,0.693570853,0.693570853
40138152002002,40138152012004,0.306429147,0.306429147
40138152002003,40138152012008,1,1
40138152002004,40138152012008,1,1
40138152002005,40138152012006,0.130859224,0.130859224
40138152002005,40138152012007,0.187805067,0.187805067
40138152002005,40138152012009,0.681335709,0.681335709
40138152002006,40138152012009,0,0.739151856
40138152002006,40138152012020,0.82802724,0.223419787
40138152002006,40138152012022,0.08063597,0.002822777
40138152002006,40138152012024,0,0.031692401
40138152002006,40138152012025,0.09133679,0.002913179
40138152002007,40138152012010,1,1
40138152002008,40138152012032,1,1
40138152002009,40138152012020,1,0.039529392
40138152002009,40138152012026,0,0.960470608
40138152002010,40138152011024,1,1
40138152002011,40138152012011,1,1
40138152002012,40138152011030,1,1
40138152002013,40138152012033,1,1
40138152002014,40138152012039,1,1
40138152002015,40138152012016,0.408934708,0.288388436
40138152002015,40138152012017,0.591065292,0.711611564
40138152002016,40138152012044,1,1
40138152002017,40138152012018,1,1
40138152002018,40138152012019,1,1
40138152002019,40138152011000,1,1
40138152002020,40138152011002,1,1
40138152002021,40138152011004,1,1
40138152002022,40138152011003,1,1
40138152002023,40138152011001,1,1
40138152002024,40138152012042,1,1
40138152002025,40138152012043,1,1
40138152002026,40138152012045,1,1
40138152002027,40138152012011,1,1
40138152002028,40138152012036,1,1
40138152002029,40138152012035,1,1
40138152002030,40138152012034,1,1
40138152002031,40138152012015,1,1
40138152002032,40138152012012,1,1
40138152002033,40138152012040,1,1
40138152002034,40138152012047,1,1
40138152002035,40138152012041,1,1
40138152002036,40138152012046,1,1
40138152002037,40138152012011,1,1
40138152002038,40138152012013,1,1
40138152002039,40138152012005,1,1
40138152002040,40138152012005,0.958134605,0.958134605
40138152002040,40138152012008,0.041865395,0.041865395
40138152002041,40138152012005,1,1
40138152002042,40138152011008,1,1
40138152002043,40138152011005,1,1
40138152002044,40138152011007,1,1
40138152002045,40138152011006,1,1
40138152002046,40138152012002,0.676187467,0.676187467
40138152002046,40138152012003,0.323812533,0.323812533
40138152002047,40138152012038,1,1
40138152002048,40138152012037,1,1
40138152002049,40138152011025,1,1
40138153001000,40138153002000,1,1
40138153001001,40138153002001,1,1
40138153001002,40138153002003,1,1
40138153001003,40138153002008,1,1
40138153001004,40138153002005,1,1
40138153001005,40138153002010,1,1
40138153001006,40138153002013,1,1
40138153001007,40138153002009,1,1
40138153001008,40138153002011,1,1
40138153001009,40138153002007,1,1
40138153001010,40138153002012,1,1
40138153001011,40138153002004,1,1
40138153001012,40138153002006,1,1
40138153001013,40138153002014,1,1
40138153001014,40138153002016,1,1
40138153001015,40138153002015,1,1
40138153001016,40138153002014,1,1
40138153001017,40138153002017,1,0.91734114
40138153001017,40138153002026,0,0.08265886
40138153001018,40138153002017,1,0.997024187
40138153001018,40138153002026,0,0.002975813
40138153001019,40138153002019,1,1
40138153001020,40138153002020,1,1
40138153001021,40138153002018,1,1
40138153001022,40138153002021,1,1
40138153001023,40138153002022,1,1
40138153001024,40138153002023,1,1
40138153001025,40138153002025,0,0.737889363
40138153001025,40138153002030,1,0.262110637
40138153001026,40138153002024,0,0.144253316
40138153001026,40138153002025,0,7.43E-05
40138153001026,40138153002029,0.556493957,0.286721823
40138153001026,40138153002030,0.082663357,0.001053861
40138153001026,40138153002031,0,0.163569373
40138153001026,40138153002032,0,0.085448543
40138153001026,40138153002043,0,0.000555304
40138153001026,40138159011000,0,0.012274779
40138153001026,40138159011001,0.360842686,0.004984222
40138153001026,40138159011002,0,0.009667824
40138153001026,40138159011030,0,0.291396643
40138153001027,40138153002031,0.403301629,0.403301629
40138153001027,40138159011000,0.265879523,0.265879523
40138153001027,40138159011030,0.330818848,0.330818848
40138153001028,40138153002033,1,0.679376198
40138153001028,40138153002035,0,0.320623802
40138153001029,40138153002033,1,1
40138153001030,40138153002033,1,1
40138153001031,40138153002033,1,0.65906087
40138153001031,40138153002034,0,0.34093913
40138153001032,40138153002036,1,1
40138153001033,40138159011002,0.690394829,0.690394829
40138153001033,40138159011004,0.309605171,0.309605171
40138153001034,40138153002028,1,1
40138153001035,40138153002027,1,1
40138153001036,40138153002002,1,1
40138153001037,40138153002037,1,1
40138153001038,40138153002038,1,1
40138153001039,40138153002040,1,1
40138153001040,40138153002030,1,1
40138153001041,40138159011001,1,1
40138153001042,40138159011001,1,1
40138153001043,40138153002043,1,1
40138153001044,40138153002037,0,0.603445034
40138153001044,40138153002039,1,0.396554966
40138153001045,40138153002042,1,1
40138153001046,40138153002040,1,1
40138153001047,40138153002041,1,1
40138153001048,40138153002043,1,1
40138153001049,40138153002043,1,1
40138153001050,40138153002043,0.256681514,0.256681514
40138153001050,40138159011000,0.152004454,0.152004454
40138153001050,40138159011005,0.591314031,0.591314031
40138153001051,40138153002043,0.117146597,0.117146597
40138153001051,40138159011000,0.088350785,0.088350785
40138153001051,40138159011003,0.528141361,0.528141361
40138153001051,40138159011005,0.266361257,0.266361257
40138153001052,40138153002043,0,0.006633092
40138153001052,40138159011000,0,0.00767719
40138153001052,40138159011002,0,0.046175736
40138153001052,40138159011003,1,0.939513983
40138153001053,40138159011002,1,1
40138153001054,40138153002043,0,0.109389243
40138153001054,40138159011000,0,0.070009116
40138153001054,40138159011002,0,0.173746582
40138153001054,40138159011003,1,0.646855059
40138153001055,40138159011002,1,1
40138153001056,40138159011003,1,1
40138153001057,40138159011002,1,1
40138153001058,40138159011002,0,0.115782984
40138153001058,40138159011003,1,0.884217016
40138153001059,40138153002043,0.346715711,0.346715711
40138153001059,40138159011000,0.216368483,0.216368483
40138153001059,40138159011002,0.436915806,0.436915806
40138153001060,40138159011002,0,0.057795699
40138153001060,40138159011003,1,0.942204301
40138153002000,40138154023021,1,1
40138153002001,40138153001000,0.884238298,0.914600909
40138153002001,40138153001015,0.115761702,0.085399091
40138153002002,40138153001001,1,1
40138153002003,40138153001015,1,1
40138153002004,40138153001000,1,1
40138153002005,40138153001003,0.960689057,0.928002209
40138153002005,40138153001005,0.017959281,0.038721609
40138153002005,40138153001014,0.021351662,0.033276182
40138153002006,40138153001009,1,1
40138153002007,40138153001004,1,1
40138153002008,40138153001006,1,1
40138153002009,40138153001007,1,1
